roi_id,s2_id_gee,class,HI,TI
ROI_0794,20180430T112121_20180430T112123_T30UWF,low-cloudy,0.138118147850037,0.8933878999341
ROI_0794,20180927T112111_20180927T112330_T30UWG,cloud-free,0.009879058226943,1
ROI_0794,20190724T112121_20190724T112448_T30UWF,almost-clear,0.018191371113062,0.929448381173911
ROI_0794,20200519T112121_20200519T112235_T30UWF,cloudy,0.029831774532795,0.737055477565909
ROI_0794,20200623T112119_20200623T112116_T30UWF,mid-cloudy,0.034302603453398,0.67929836877592
ROI_0795,20190114T143749_20190114T144656_T19HCD,low-cloudy,0.208729326725006,0.686052780450579
ROI_0795,20190916T143751_20190916T144705_T19HCD,cloudy,0.04202201962471,0.843896333376895
ROI_0795,20200403T143721_20200403T144642_T19HCD,cloud-free,0.02092775516212,1
ROI_0795,20200607T143729_20200607T144648_T19HCD,almost-clear,0.050939332693815,0.58318724577534
ROI_0795,20200712T143731_20200712T145132_T19HCD,mid-cloudy,0.792305111885071,0.492553858686347
ROI_0796,20190110T132229_20190110T132232_T22KGA,almost-clear,0.070666916668415,0.652566879799139
ROI_0796,20190604T132241_20190604T132235_T22KGA,low-cloudy,0.076369352638722,0.9239368766185
ROI_0796,20190709T132239_20190709T132813_T22KGA,cloud-free,0.00795688200742,1
ROI_0796,20200105T132229_20200105T132227_T22KGA,mid-cloudy,0.271618247032166,0.665988054631833
ROI_0796,20200130T132231_20200130T132225_T22KGA,cloudy,0.663155913352966,0.645144351188031
ROI_0797,20180120T103339_20180120T103335_T32TMT,cloudy,0.382919549942017,0.362847468871565
ROI_0797,20180321T103019_20180321T103345_T32TMT,almost-clear,0.031695619225502,0.95537776585811
ROI_0797,20180917T103019_20180917T103154_T32TMT,cloud-free,0.014672318473458,1
ROI_0797,20190415T103029_20190415T103244_T32TMT,low-cloudy,0.098959818482399,0.923473762520722
ROI_0797,20190714T103029_20190714T103635_T32TMT,mid-cloudy,0.019294686615467,0.921975706859671
ROI_0798,20180918T105021_20180918T105420_T30SYJ,low-cloudy,0.112053260207176,0.902532713116711
ROI_0798,20190411T105029_20190411T105100_T31SBD,cloud-free,0.033803641796112,1
ROI_0798,20191212T105441_20191212T105437_T31SBD,mid-cloudy,0.834749519824982,0.438706609628299
ROI_0798,20200510T105031_20200510T105205_T30SYJ,cloudy,0.902716219425201,0.599510050926211
ROI_0798,20200704T104619_20200704T105143_T31SBD,almost-clear,0.087191715836525,0.882480030588726
ROI_0800,20190614T161901_20190614T162530_T17TLE,cloud-free,0.017812330275774,1
ROI_0800,20190724T161911_20190724T162524_T17TLE,mid-cloudy,0.033161610364914,0.9411547994616
ROI_0800,20191226T162659_20191226T162701_T17TLE,almost-clear,0.995900690555573,0.900667368279311
ROI_0800,20200409T161901_20200409T162958_T17TLE,cloudy,0.046620219945908,0.92397741588678
ROI_0800,20200713T161829_20200713T162814_T17TLE,low-cloudy,0.014289508573711,0.719472136564355
ROI_0801,20181231T171721_20181231T172008_T14SPB,cloudy,0.972903311252594,0.569654727426565
ROI_0801,20190805T165901_20190805T171352_T14SPB,mid-cloudy,0.039513796567917,0.922714941958766
ROI_0801,20200506T165849_20200506T170954_T14SQB,cloud-free,0.012034328654409,1
ROI_0801,20200531T165901_20200531T171419_T14SPB,almost-clear,0.011741478927434,0.927659851440838
ROI_0801,20200615T165849_20200615T171154_T14SPB,low-cloudy,0.033871963620186,0.940153121901946
ROI_0802,20190115T132231_20190115T132229_T22LHH,mid-cloudy,0.019070090726018,0.932022752180402
ROI_0802,20190301T132229_20190301T132231_T22LHH,cloudy,0.974884033203125,0.385660795163134
ROI_0802,20190912T132231_20190912T132231_T22LHH,cloud-free,0.010159885510802,1
ROI_0802,20200204T132229_20200204T132226_T22LHH,low-cloudy,0.169295832514763,0.743408447757209
ROI_0802,20200603T132239_20200603T132527_T22LHH,almost-clear,0.058861754834652,0.935743327662517
ROI_0803,20181217T014049_20181217T014610_T53SPV,almost-clear,0.015823328867555,0.983461490293438
ROI_0803,20190215T013739_20190215T013742_T53SPV,mid-cloudy,0.802291452884674,0.563182215139823
ROI_0803,20190511T013701_20190511T013657_T53SPU,cloud-free,0.009065582416952,1
ROI_0803,20190730T013701_20190730T013658_T53SPU,low-cloudy,0.020542299374938,0.922895512565064
ROI_0803,20190814T013659_20190814T014557_T53SPV,cloudy,0.302131593227386,0.927105195878333
ROI_0804,20190118T031041_20190118T031645_T49SGU,mid-cloudy,0.862692177295685,0.475690532600181
ROI_0804,20190423T030549_20190423T030556_T49SGU,cloudy,0.009736012667418,0.76486520067088
ROI_0804,20190428T030551_20190428T031230_T49SGU,low-cloudy,0.075392790138722,0.677545009582441
ROI_0804,20190811T030549_20190811T031421_T49SGU,almost-clear,0.054664682596922,0.707872586252738
ROI_0804,20191209T031119_20191209T031716_T49SGU,cloud-free,0.019550759345293,1
ROI_0805,20180414T082559_20180414T084113_T36RTV,cloud-free,0.024508161470294,0.49999771113973
ROI_0805,20180424T082559_20180424T084134_T36RTV,cloudy,0.004579127300531,0.93339953866574
ROI_0805,20180921T082959_20180921T083013_T36RTV,mid-cloudy,0.034206926822662,0.926645180999229
ROI_0805,20200203T083049_20200203T083510_T36RTV,almost-clear,0.022732216864824,0.926832922823314
ROI_0805,20200401T083601_20200401T084819_T36RTV,low-cloudy,0.006785894278437,0.934404122159306
ROI_0806,20190103T133219_20190103T133222_T22KDA,mid-cloudy,0.432786405086517,0.670010259181787
ROI_0806,20190304T133219_20190304T133359_T22KDA,almost-clear,0.033030204474926,0.897983741618654
ROI_0806,20190806T133231_20190806T133228_T22KDA,low-cloudy,0.738731265068054,0.565666594272884
ROI_0806,20191229T133219_20191229T133219_T22KDA,cloud-free,0.017958892509341,1
ROI_0806,20200227T133219_20200227T133221_T22KDA,cloudy,0.152811482548714,0.850833863730622
ROI_0807,20190518T162901_20190518T163636_T16TEK,mid-cloudy,0.048085398972035,0.94506835787872
ROI_0807,20191114T163541_20191114T163537_T16TEK,almost-clear,0.357689172029495,0.65032441861016
ROI_0807,20200222T163301_20200222T163754_T16TEK,cloud-free,0.044941935688257,1
ROI_0807,20200606T162839_20200606T163928_T16TEK,cloudy,0.289817422628403,0.624406099758299
ROI_0807,20200711T162901_20200711T164201_T16TEK,low-cloudy,0.037865828722715,0.92143502756947
ROI_0808,20190504T032541_20190504T033029_T49SBT,mid-cloudy,0.728041231632233,0.527514864877288
ROI_0808,20190812T032541_20190812T033155_T49SBT,cloud-free,0.017661653459072,1
ROI_0808,20191125T033049_20191125T033047_T49SBT,cloudy,0.013691628351808,0.634464980080318
ROI_0808,20191230T033141_20191230T033757_T49SBT,almost-clear,0.979893863201141,0.715632628807029
ROI_0808,20200607T032541_20200607T033806_T49SBT,low-cloudy,0.998212695121765,0.677279882736833
ROI_0809,20190215T031829_20190215T033330_T48PVT,almost-clear,0.019217116758227,0.914903210421054
ROI_0809,20190516T031549_20190516T033249_T48PVT,cloudy,0.557428240776062,0.808702530863126
ROI_0809,20190610T031541_20190610T032154_T48PVT,low-cloudy,0.045212429016829,0.895378723727267
ROI_0809,20190908T031541_20190908T031647_T48PVT,mid-cloudy,0.010713687166572,0.932502687136438
ROI_0809,20200106T032121_20200106T032732_T48PVT,cloud-free,0.021029086783528,0.499999618529109
ROI_0810,20180521T105031_20180521T105416_T31UFU,cloud-free,0.022845257073641,1
ROI_0810,20180918T105021_20180918T105420_T31UFU,low-cloudy,0.065895915031433,0.906581751207017
ROI_0810,20181117T105321_20181117T105429_T31UFU,almost-clear,0.025170560926199,0.499852579026808
ROI_0810,20190913T105031_20190913T105206_T31UFU,mid-cloudy,0.126501873135567,0.672063794161642
ROI_0810,20200111T105421_20200111T105430_T31UFU,cloudy,0.858083248138428,0.462384988427857
ROI_0811,20180717T095029_20180717T095027_T35VLG,cloud-free,0.014720707200468,1
ROI_0811,20190612T095039_20190612T095109_T35VLG,almost-clear,0.059553042054176,0.617531689801306
ROI_0811,20190724T094041_20190724T094126_T35VLG,mid-cloudy,0.015193579718471,0.923015991354985
ROI_0811,20191005T095031_20191005T095032_T35VLG,cloudy,0.130894362926483,0.85237665626491
ROI_0811,20200502T095031_20200502T095033_T35VLG,low-cloudy,0.094688326120377,0.662772248605374
ROI_0812,20181009T110939_20181009T110942_T30UXC,cloud-free,0.014719896949828,1
ROI_0812,20190701T110621_20190701T111040_T30UXB,mid-cloudy,0.059842072427273,0.902438947135636
ROI_0812,20200513T105621_20200513T110348_T30UXB,cloudy,0.02442966401577,0.890612012063169
ROI_0812,20200607T105619_20200607T105621_T30UXB,almost-clear,0.807740032672882,0.756020288530482
ROI_0812,20200712T105621_20200712T110348_T30UXB,low-cloudy,0.047704871743918,0.662615958221407
ROI_0813,20190124T101311_20190124T102425_T30NZM,cloudy,0.756627142429352,0.751756150080971
ROI_0813,20190211T102149_20190211T103444_T30NZM,almost-clear,0.123094893991947,0.631569556512993
ROI_0813,20200104T101319_20200104T102529_T30NZM,cloud-free,0.054845906794071,1
ROI_0813,20200309T101021_20200309T102142_T30NZM,low-cloudy,0.040661942213774,0.923457152546514
ROI_0813,20200607T101031_20200607T102826_T30NZM,mid-cloudy,0.926562428474426,0.809575313322721
ROI_0814,20190222T142031_20190222T142033_T20KMF,mid-cloudy,0.019656546413899,0.908633106202897
ROI_0814,20190304T142031_20190304T142654_T20KMF,cloudy,0.024457106366754,0.866806094517749
ROI_0814,20190324T142041_20190324T142036_T20KMF,almost-clear,0.031029399484396,0.923407201891788
ROI_0814,20191104T141739_20191104T141735_T20KMF,low-cloudy,0.021942406892777,0.904543620735501
ROI_0814,20200412T141729_20200412T142556_T20KMF,cloud-free,0.013931551016867,1
ROI_0815,20181221T171721_20181221T172020_T14RLP,cloud-free,0.020794045180082,1
ROI_0815,20190130T171541_20190130T171750_T14RLP,mid-cloudy,0.727166712284088,0.721988894919811
ROI_0815,20190604T170859_20190604T172347_T14RLP,almost-clear,0.070949055254459,0.887298057267143
ROI_0815,20191002T171129_20191002T172558_T14RLP,cloudy,0.036609336733818,0.881401175158768
ROI_0815,20191206T171711_20191206T171949_T14RLP,low-cloudy,0.989210069179535,0.60554504480812
ROI_0816,20180114T083309_20180114T084049_T36RUU,cloud-free,0.019109416753054,1
ROI_0816,20180916T082601_20180916T083249_T36RUU,mid-cloudy,0.056304678320885,0.917709415778151
ROI_0816,20190109T083329_20190109T083800_T36RUU,low-cloudy,0.483140379190445,0.373091904171354
ROI_0816,20191115T083119_20191115T084021_T36RUU,almost-clear,0.026555528864265,0.904877425760821
ROI_0816,20200513T082559_20200513T084016_T36RUU,cloudy,0.98833292722702,0.526668106801826
ROI_0817,20190208T130241_20190208T130244_T23KPQ,almost-clear,0.016426952555776,0.761150599773765
ROI_0817,20190519T130251_20190519T130251_T23KPQ,low-cloudy,0.109469406306744,0.923454332222569
ROI_0817,20191006T130251_20191006T130250_T23KPQ,mid-cloudy,0.16157354414463,0.652002665872553
ROI_0817,20200513T130251_20200513T130252_T23KPQ,cloud-free,0.019376775249839,1
ROI_0817,20200712T130251_20200712T130730_T23KPQ,cloudy,0.958566725254059,0.891467103778227
ROI_0819,20180419T082601_20180419T082657_T36RVV,cloud-free,0.050444360822439,0.49994122604007
ROI_0819,20180424T082559_20180424T083114_T36RVV,almost-clear,0.036569837480784,0.919303381911278
ROI_0819,20180514T082559_20180514T083820_T36RVV,low-cloudy,0.016829285770655,0.894254194803779
ROI_0819,20180916T082601_20180916T083249_T36RVV,mid-cloudy,0.062224060297012,0.910299567263892
ROI_0819,20190509T082609_20190509T083630_T36RVV,cloudy,0.314292579889297,0.624373926161592
ROI_0820,20190327T045659_20190327T050345_T45TWJ,cloud-free,0.013005032204092,0.499965276611852
ROI_0820,20190630T045701_20190630T050352_T45TWJ,mid-cloudy,0.21372763812542,0.762017356149219
ROI_0820,20190705T045709_20190705T045705_T45TWJ,cloudy,0.885843575000763,0.619499756679717
ROI_0820,20191008T045701_20191008T050028_T45TWJ,low-cloudy,0.485602200031281,0.436307027200059
ROI_0820,20200418T050651_20200418T051037_T45TWJ,almost-clear,0.655969381332397,0.821893832468811
ROI_0821,20181229T133221_20181229T133218_T22KDV,mid-cloudy,0.017511608079076,0.875047007905617
ROI_0821,20190717T133231_20190717T133229_T22KDV,cloudy,0.886653184890747,0.614830171743102
ROI_0821,20200512T133231_20200512T133229_T22KDV,almost-clear,0.800566971302033,0.58047872033712
ROI_0821,20200621T133231_20200621T133230_T22KDV,cloud-free,0.012644411996007,1
ROI_0821,20200711T133231_20200711T133229_T22KDV,low-cloudy,0.493253350257874,0.733865961234346
ROI_0822,20190902T161901_20190902T162451_T16SGJ,mid-cloudy,0.026391699910164,0.923318736255833
ROI_0822,20191022T162331_20191022T162325_T16SGJ,low-cloudy,0.013883396051824,0.934339741448038
ROI_0822,20200222T163301_20200222T163754_T16SGJ,cloud-free,0.032345153391361,1
ROI_0822,20200313T163041_20200313T163454_T16SGJ,cloudy,0.889587223529816,0.310315244164503
ROI_0822,20200402T162851_20200402T164102_T16SGJ,almost-clear,0.058611374348402,0.931814179448684
ROI_0823,20190817T073621_20190817T075016_T38SMB,cloud-free,0.015248070470989,1
ROI_0823,20191103T075009_20191103T075105_T38SMB,cloudy,0.478765547275543,0.763179747511685
ROI_0823,20200102T075229_20200102T075551_T38SMB,low-cloudy,0.946041405200958,0.644628368138879
ROI_0823,20200208T074009_20200208T074506_T38SMB,almost-clear,0.874386250972748,0.561482105579478
ROI_0823,20200213T074021_20200213T074046_T38SMB,mid-cloudy,0.817678272724152,0.722685745528755
ROI_0824,20190320T155941_20190320T161222_T17RLL,cloudy,0.919726371765137,0.591753839284397
ROI_0824,20190603T155829_20190603T161410_T17RLL,low-cloudy,0.053947634994984,0.903800969613309
ROI_0824,20191001T160049_20191001T160931_T17RLL,mid-cloudy,0.028528332710266,0.927078406692217
ROI_0824,20200329T155819_20200329T161001_T17RLL,cloud-free,0.032198075205088,1
ROI_0824,20200617T155829_20200617T160623_T17RLL,almost-clear,0.061573442071676,0.897334241599153
ROI_0825,20180311T094031_20180311T094410_T33TYN,almost-clear,0.067923545837402,0.629784665460069
ROI_0825,20181010T095031_20181010T095236_T33TYN,low-cloudy,0.99183863401413,0.812555595072377
ROI_0825,20190622T095039_20190622T095037_T33TYN,mid-cloudy,0.023217001929879,0.924451942546556
ROI_0825,20191020T095029_20191020T095030_T33TYN,cloud-free,0.089204072952271,0.499867489681761
ROI_0825,20191119T095209_20191119T095345_T33TYN,cloudy,0.794914126396179,0.797956085458723
ROI_0826,20190122T093311_20190122T094445_T33PTP,cloud-free,0.016496667638421,0.499953825112423
ROI_0826,20190407T093039_20190407T094620_T33PTP,mid-cloudy,0.179247573018074,0.703523782972042
ROI_0826,20190427T093039_20190427T094539_T33PTP,low-cloudy,0.587069511413574,0.476897617578493
ROI_0826,20190805T093039_20190805T093537_T33PTP,almost-clear,0.816233098506928,0.463098930721974
ROI_0826,20191203T093249_20191203T093747_T33PTP,cloudy,0.989000558853149,0.826963464951382
ROI_0827,20190123T095319_20190123T095716_T32PMU,cloud-free,0.022012028843165,1
ROI_0827,20190811T095039_20190811T100241_T32PMU,mid-cloudy,0.011679857037962,0.923159983161746
ROI_0827,20191209T095309_20191209T100250_T32PMU,cloudy,0.948771834373474,0.698202916600495
ROI_0827,20200701T095031_20200701T100605_T32PMU,almost-clear,0.154306471347809,0.669779303752514
ROI_0827,20200716T095029_20200716T100507_T32PMU,low-cloudy,0.042701628059149,0.928113604312543
ROI_0828,20181219T095411_20181219T100442_T32PLS,low-cloudy,0.859543681144714,0.966720105872035
ROI_0828,20190617T095031_20190617T095949_T32PLS,almost-clear,0.040130969136953,0.669717208523251
ROI_0828,20191015T095031_20191015T100443_T32PLS,mid-cloudy,0.186905145645142,0.690407973456777
ROI_0828,20200108T095309_20200108T100226_T32PLS,cloud-free,0.014252781867981,1
ROI_0828,20200522T095041_20200522T100019_T32PLS,cloudy,0.987010598182678,0.565724085913729
ROI_0829,20190120T103341_20190120T104403_T30PXU,cloud-free,0.013011950999498,1
ROI_0829,20190813T103029_20190813T104548_T30PXU,mid-cloudy,0.027321210131049,0.893897296080355
ROI_0829,20190917T103021_20190917T103549_T30PXU,low-cloudy,0.664060533046722,0.775095204971192
ROI_0829,20191012T103029_20191012T104228_T30PXU,cloudy,0.884240567684174,0.652052497163815
ROI_0829,20191027T103131_20191027T104030_T30PXU,almost-clear,0.035449236631394,0.929147359342381
ROI_0830,20190113T104411_20190113T104748_T30PUT,cloud-free,0.014885428361595,1
ROI_0830,20190423T104031_20190423T105245_T30PUT,low-cloudy,0.026618763804436,0.933165560898692
ROI_0830,20190910T104021_20190910T105718_T30PUT,cloudy,0.018067043274641,0.870433455662765
ROI_0830,20191005T104029_20191005T105500_T30PUT,almost-clear,0.914535284042358,0.654901454168533
ROI_0830,20200706T104031_20200706T105717_T30PUT,mid-cloudy,0.102071449160576,0.9062786088269
ROI_0831,20190421T105039_20190421T105941_T29PNP,almost-clear,0.085643276572228,0.899659117965483
ROI_0831,20190804T105031_20190804T105722_T29PNP,mid-cloudy,0.662428677082062,0.567871247999885
ROI_0831,20190819T105029_20190819T110704_T29PNP,low-cloudy,0.022691193968058,0.935945504163078
ROI_0831,20200131T105251_20200131T110255_T29PNP,cloudy,0.982421576976776,0.350012734788894
ROI_0831,20200306T104819_20200306T110310_T29PNP,cloud-free,0.023018963634968,0.499997329654869
ROI_0832,20190715T105031_20190715T110313_T29PMM,mid-cloudy,0.074286974966526,0.915132113786735
ROI_0832,20190812T105629_20190812T111113_T29PMM,cloudy,0.171744659543037,0.824221206315356
ROI_0832,20191011T105959_20191011T111105_T29PMM,almost-clear,0.030554942786694,0.935136454510823
ROI_0832,20191023T105111_20191023T110824_T29PMM,low-cloudy,0.026794804260135,0.932024850044581
ROI_0832,20191210T110339_20191210T111545_T29PMM,cloud-free,0.02627613581717,1
ROI_0833,20190527T110629_20190527T112503_T28PFR,low-cloudy,0.01903765834868,0.933529341193681
ROI_0833,20190701T110621_20190701T112144_T28PFR,cloudy,0.02842253819108,0.897608637526072
ROI_0833,20191029T111201_20191029T112156_T28PFR,mid-cloudy,0.019265327602625,0.931011087881707
ROI_0833,20200322T110639_20200322T111827_T28PFR,cloud-free,0.05447256565094,1
ROI_0833,20200426T110621_20200426T112142_T28PFR,almost-clear,0.079792283475399,0.745890476340689
ROI_0834,20190218T110111_20190218T111155_T29NLH,low-cloudy,0.980587244033814,0.709770178869177
ROI_0834,20190404T105619_20190404T111048_T29NLH,cloudy,0.973201215267181,0.619968985718119
ROI_0834,20191001T105849_20191001T111332_T29NLH,cloud-free,0.047957710921764,0.333162083700297
ROI_0834,20191215T110441_20191215T111837_T29NLH,mid-cloudy,0.108158871531487,0.90787608393765
ROI_0834,20200413T105621_20200413T111402_T29NLH,almost-clear,0.268454432487488,0.844184367125806
ROI_0835,20190529T073621_20190529T080630_T36JTM,almost-clear,0.264664024114609,0.855443202200106
ROI_0835,20190817T073621_20190817T075016_T36JTN,cloudy,0.288410514593124,0.474835022464839
ROI_0835,20191016T073911_20191016T075639_T36JUN,cloud-free,0.013665471225977,1
ROI_0835,20200109T074209_20200109T080453_T36JTM,low-cloudy,0.992297947406769,0.847049796790195
ROI_0835,20200309T073729_20200309T075547_T36JTM,mid-cloudy,0.083968050777912,0.875203479291032
ROI_0837,20190208T074051_20190208T080218_T36JVS,mid-cloudy,0.095144093036652,0.939929133438884
ROI_0837,20190409T073611_20190409T075550_T36JVS,almost-clear,0.044174190610647,0.907374400727606
ROI_0837,20190504T073619_20190504T080338_T36JVS,cloudy,0.05366638302803,0.883620593021736
